country,year,gov_right1,gov_cent1,gov_left1,TAXtotl_per,TAXrespol_per,TAXtotl_eur,TAXrespol_eur,EPS,TAXrespol_eur_log,TAXrespol_per_log
Slovenia,2022,27.58,9.19,58.63,2.92,0.1,786.912970934758,26.244320753609244,,3.2674496133866526,-2.3025850929940455
Slovenia,2023,0.0,0.0,100.0,,,,,,,
Spain,2004,0.0,29.23,70.77,1.95,0.02,391.64160855432874,4.123769465444152,2.2222223,1.4167676638754672,-3.912023005428146
Spain,2005,0.0,0.0,100.0,1.9,0.02,403.63634655960146,4.008874043582875,2.3611112,1.3885104147539489,-3.912023005428146
Spain,2006,0.0,0.0,100.0,1.83,0.02,413.7862468677444,4.437204868158818,2.3888888,1.490024644005812,-3.912023005428146
Spain,2007,0.0,0.0,100.0,1.77,0.02,421.7852851549113,4.621153522613571,2.4722223,1.5306443541481165,-3.912023005428146
Spain,2008,0.0,0.0,100.0,1.63,0.02,395.59033092712104,5.157319348133984,2.5555556,1.6404169383277996,-3.912023005428146
Spain,2009,0.0,0.0,100.0,1.62,0.02,373.8977242731728,4.11966918581921,2.6666667,1.4157728654335675,-3.912023005428146
Spain,2010,0.0,0.0,98.75,1.64,0.02,379.4155716298576,5.281588423548267,2.6111112,1.6642268902687871,-3.912023005428146
Spain,2011,0.0,3.56,90.41,1.58,0.02,360.82641957951205,5.5409725288209195,2.8333333,1.7121700320712478,-3.912023005428146
Spain,2012,0.0,100.0,0.0,1.58,0.03,349.0257371471673,7.739498734901964,2.8055556,2.046336922571864,-3.506557897319982
Spain,2013,0.0,100.0,0.0,1.91,0.08,420.6559646177948,17.395950604509284,2.2222223,2.8562374552573027,-2.5257286443082556
Spain,2014,0.0,100.0,0.0,1.86,0.07,416.81653114930134,15.511753843225264,2.3888888,2.741598049017719,-2.659260036932778
Spain,2015,0.0,100.0,0.0,1.92,0.08,449.30725554137,19.700792544582786,2.3888888,2.980658865624192,-2.5257286443082556
Spain,2016,0.0,100.0,0.0,1.86,0.09,448.3257078522957,20.802829150344046,2.2777777,3.035088994301284,-2.4079456086518722
Spain,2017,0.0,100.0,0.0,1.83,0.09,460.0238541062055,21.676966158778928,2.2777777,3.0762502294536094,-2.4079456086518722
Spain,2018,0.0,43.013698630136986,56.986301369863014,1.83,0.09,473.48426165922405,22.137814562639054,2.4444444,3.0972872125004454,-2.4079456086518722
Spain,2019,0.0,0.0,100.0,1.76,0.09,469.228311959581,22.658400197713636,2.4444444,3.120530652830122,-2.4079456086518722
Spain,2020,0.0,0.0,100.0,1.74,0.09,415.849838875869,22.0835117766238,2.5,3.094831256616464,-2.4079456086518722
Spain,2021,0.0,0.0,100.0,1.72,0.09,449.4283065258804,24.590962243508987,,3.202378986959393,-2.4079456086518722
Spain,2022,0.0,0.0,100.0,1.5,0.08,432.6921637407652,22.55066345747903,,3.1157644871335752,-2.5257286443082556
Spain,2023,0.0,0.0,100.0,,,,,,,
Sweden,2004,0.0,0.0,100.0,2.71,0.08,934.5028109649036,26.49237546409747,3.1388888,3.2768569732573707,-2.5257286443082556
Sweden,2005,0.0,0.0,100.0,2.76,0.07,964.7876997935228,23.28903296856152,3.0833333,3.1479825617186954,-2.659260036932778
Sweden,2006,16.44,7.67,75.89,2.66,0.06,986.5343392245255,23.776210684317668,3.25,3.168685529714025,-2.8134107167600364
Sweden,2007,68.18,31.82,0.0,2.56,0.06,1002.1412115225776,23.256215613048052,3.0833333,3.146572434500493,-2.8134107167600364
Sweden,2008,68.18,31.82,0.0,2.65,0.05,1015.7406414157086,19.447620334726846,3.4166667,2.9677247147503953,-2.995732273553991
Sweden,2009,68.18,31.82,0.0,2.77,0.04,932.0972219757671,13.773167005699298,3.6111112,2.6227222794479212,-3.2188758248682006
Sweden,2010,68.93,31.07,0.0,2.68,0.04,1063.8735286772646,14.545549931830731,3.6111112,2.6772851002273166,-3.2188758248682006
Sweden,2011,70.83,29.17,0.0,2.45,0.04,1064.2664103349136,15.236189511232311,3.5,2.7236734869239,-3.2188758248682006
Sweden,2012,70.83,29.17,0.0,2.41,0.03,1083.1237432209302,14.024031412149581,3.3888888,2.640772387501592,-3.506557897319982
Sweden,2013,70.83,29.17,0.0,2.33,0.03,1068.498441571942,12.425551116263222,3.4444444,2.519754926432679,-3.506557897319982
Sweden,2014,53.76,22.13,24.11,2.19,0.03,985.7509867359178,12.434883680156268,3.5555556,2.520505722982125,-3.506557897319982
Sweden,2015,0.0,0.0,100.0,2.17,0.03,999.7963096118392,13.026592208781423,3.6111112,2.566992822685231,-3.506557897319982
Sweden,2016,0.0,0.0,100.0,2.23,0.03,1043.8941115590565,12.856888759896746,3.6666667,2.553879757960517,-3.506557897319982
Sweden,2017,0.0,0.0,100.0,2.14,0.04,1010.0621434447525,19.16243657345846,3.6111112,2.9529519342620416,-3.2188758248682006
Sweden,2018,0.0,0.0,100.0,2.1,0.05,964.7885538328727,24.42995302113548,3.6666667,3.195809962268843,-2.995732273553991
Sweden,2019,0.0,0.0,100.0,2.06,0.05,951.3782961131882,24.539621848163133,3.6111112,3.2002890295537316,-2.995732273553991
Sweden,2020,0.0,0.0,100.0,2.0,0.06,927.0337342885583,27.62656129237021,3.8333333,3.3187776756117375,-2.8134107167600364
Sweden,2021,0.0,0.0,100.0,1.9,0.06,983.4884676766889,31.830454680869305,,3.4604235258564224,-2.8134107167600364
Sweden,2022,15.41,5.14,79.45,1.93,0.06,1015.6717769271326,31.129192011283365,,3.4381460288093595,-2.8134107167600364
Sweden,2023,75.0,25.0,0.0,,,,,,,
